-33	&?	-2	-3
9	4	177
4	6	193
5	7	195
5	10	195
6	5	213
6	5	226
7	0	226
7	5	239
4	4	217
11	9	216
4	5	237
8	11	253
8	11	197
8	2	189
10	3	185
0	1	166
5	-1	171
3	-7	188
0	1	206
9	14	292
16	15	299
5	0	240
4	0	270
20	5	318
12	-1	373
7	6	352
17	18	414
14	19	437
15	10	414
8	-1	357
13	-4	378
17	3	477
17	10	531
17	3	491
13	15	475
13	-11	448
25	-10	548
20	0	597
19	18	607
20	5	631
26	1	597
22	-6	583
21	0	622
23	4	725
27	-4	757
27	17	772
25	22	822
30	16	740
30	-6	732
36	9	786
35	11	833
19	-4	833
30	-4	788
42	8	741
17	1	794
5	-11	761
43	18	851
35	3	814
22	12	832
32	13	849
44	15	851
42	17	861
55	32	918
36	21	939
36	5	977
52	9	1074
45	-2	1059
30	-20	1021
52	36	1046
55	43	1012
37	24	1006
41	-18	1061
48	9	1072
41	56	1049
37	-11	976
32	21	807
20	12	720
28	7	775
38	6	845
27	26	836
36	-30	951
47	25	1019
35	4	907
34	22	929
36	26	932
39	-7	1074
34	13	940
27	-23	896
46	0	961
48	-20	1187
47	21	1247
39	-22	1101
39	26	990
45	25	982
44	-16	1131
35	10	1036
45	8	1147
36	-5	1023
33	7	936
35	26	982
35	5	1143
33	35	951
41	6	941
31	12	931
30	3	797
31	9	791
25	7	739
21	14	675
24	-4	709
20	24	705
33	12	771
21	-7	772
23	5	742
25	-6	749
32	12	750
29	0	785
30	10	936
32	6	1088
30	11	1012
40	29	1018
39	-2	955
32	3	927
26	0	940
33	-5	943
36	6	964
31	27	1029
21	17	969
17	-6	885
29	-4	989
34	47	1084
32	3	1084
34	-13	991
39	-7	1031
33	-6	1147
20	-4	972
26	2	868
27	-4	831
28	16	791
11	8	822
24	19	986
22	12	1098
38	-36	907
25	186	951
11	-61	880
32	30	796
21	23	727
32	5	771
25	23	784
16	-8	663
20	-7	635
17	-33	719
43	-16	601
22	-3	656
17	11	661
19	18	561
8	4	432
13	8	449
17	13	401
15	-3	416
14	11	365
11	14	341
10	16	312
12	-4	332
4	0	250
7	0	167
5	-2	163
2	-13	163
3	7	222
7	-3	192
1	-14	58
-3	9	-18
1	-7	-97
-7	-5	-171
-11	-3	-233
-9	3	-422
-17	-20	-496
-10	-9	-479
-47	-58	-526
-55	-71	-555
-67	-74	-565
-28	-22	-562
-13	5	-570
-15	14	-654
-15	11	-718
-27	10	-777
-4	18	-898
15	103	-1045
-32	1	-1161
-36	14	-1109
-30	-25	-1112
-32	-23	-979
-29	-9	-940
-31	-34	-938
-31	-2	-1084
-26	-35	-1031
-32	-4	-852
-13	-27	-739
-19	-8	-547
-9	-12	-404
-12	-28	-366
-4	14	-469
-52	-37	-567
-51	-53	-576
-30	-8	-756
-16	-17	-857
5	-8	-936
-15	5	-959
-65	-75	-925
-75	-70	-876
-4	23	-1055
-33	-27	-1132
-24	12	-1163
-27	-19	-1038
-24	3	-1089
-45	-3	-1152
-57	-28	-1193
-12	44	-1380
16	112	-1406
-53	-88	-1305
-37	5	-1092
-34	7	-896
-28	15	-842
-37	-15	-1054
-34	-50	-1258
-48	-3	-1214
-44	16	-1064
-27	-14	-903
-25	-11	-773
-20	-45	-846
-35	5	-935
-29	14	-1149
-33	-52	-1337
-51	9	-1106
-29	-20	-829
-34	37	-716
-27	17	-720
-37	0	-809
-34	0	-1096
-49	-9	-1261
-37	-17	-1198
-41	-14	-1159
-46	-15	-1070
-47	-45	-1130
-40	-28	-1175
-47	5	-1314
-47	-3	-1369
-63	-1	-1390
-55	-5	-1379
-50	16	-1021
-41	-18	-928
-37	-42	-1176
-44	-22	-1367
-43	-3	-1453
-57	-60	-1538
-59	-38	-1596
-71	-47	-1635
-53	-5	-1554
-43	-1	-1297
-50	12	-1250
-64	1	-1592
-81	-15	-1968
-62	-22	-1796
-48	-5	-1264
-26	-5	-879
-53	-4	-1307
-57	-20	-1716
-81	1	-1973
-68	-14	-1977
-59	-4	-1724
-69	10	-1473
-56	10	-1226
-41	-42	-1136
-43	-35	-1374
-65	-9	-1636
-55	21	-1712
-31	-33	-1441
-47	36	-1065
-30	-30	-909
-22	14	-828
-21	-12	-639
-17	-19	-619
-20	-15	-716
-13	-35	-867
-33	32	-557
-6	-4	-212
0	-14	-22
5	-2	243
16	1	422
13	-22	475
28	-16	584
22	4	889
27	36	1204
41	-10	1162
24	30	1087
15	32	955
30	26	904
31	1	991
32	-38	985
53	-39	1212
59	9	1502
50	-13	1659
57	-9	1655
46	14	1467
35	11	1248
42	13	1188
39	0	981
28	23	721
25	28	702
26	10	767
26	9	750
22	3	663
35	-11	848
62	1	1322
61	5	1786
61	3	2009
65	48	2022
60	20	1755
49	-13	1516
43	19	1181
34	10	911
19	-52	556
40	-18	1147
48	25	1343
38	13	1257
37	-21	1204
64	-26	1708
59	45	1693
5	279	371
-11	26	-267
-25	152	-496
-24	278	-560
-26	405	-440
-28	435	-364
-20	530	-254
-2	598	107
13	774	367
0	905	7
-28	1071	-115
18	1268	242
1	1303	703
103	1176	650
145	978	410
199	722	335
83	546	366
28	439	140
-54	709	-205
-35	1016	-152
10	865	110
65	612	137
196	238	63
179	294	-23
299	583	71
415	1147	401
430	1533	934
370	1428	950
845	560	-250
431	382	-427
-334	489	-162
-906	828	398
-921	1241	964
-638	1398	1201
-191	1142	905
265	783	405
484	714	163
585	602	219
637	429	364
780	239	512
863	185	309
663	141	102
301	97	98
371	82	105
656	62	129
800	75	221
1045	203	314
1155	391	227
1079	388	128
897	283	31
805	229	-81
841	95	-212
859	-47	-278
805	-200	-317
844	-369	-464
1042	-526	-751
1137	-698	-996
980	-840	-1106
747	-708	-950
426	-550	-619
186	-485	-430
152	-495	-564
387	-689	-840
739	-950	-1127
889	-1031	-1415
504	-890	-1174
-119	-839	-886
-518	-708	-685
-476	-727	-530
-335	-788	-762
-67	-881	-955
267	-902	-943
700	-848	-681
829	-1067	-706
527	-1088	-1148
136	-1305	-1298
-337	-1399	-1141
-635	-1359	-993
-782	-1215	-1061
-1123	-1095	-885
-1616	-1185	-705
-1941	-1144	-1013
-1968	-915	-1109
-1528	-719	-858
-1241	-579	-520
-1382	-330	-623
-1824	-308	-673
-1894	-171	-415
-1824	109	-86
-2055	474	28
-2531	715	145
-2873	877	213
-2965	886	179
-2763	783	8
-2543	625	15
-2307	458	101
-1864	204	106
-1565	193	144
-1120	291	227
-875	460	8
-896	427	-11
-1247	287	-73
-1327	193	-130
-1202	257	-166
-998	359	-211
-849	528	-42
-759	559	164
-743	477	187
-737	402	137
-601	388	132
-457	541	245
-539	580	415
-636	737	498
-839	1074	637
-1368	1464	703
-1560	1364	549
-1462	1038	274
-1077	805	156
-472	746	177
-107	725	194
17	823	360
-21	801	345
205	658	243
312	566	148
269	579	111
338	729	175
342	997	331
334	1282	605
212	1427	806
264	1456	873
475	1361	674
623	1262	477
656	1214	311
657	1240	302
623	1234	514
575	1170	562
527	955	442
362	686	223
210	540	41
232	520	-54
343	657	-27
335	752	380
103	647	556
-61	382	361
-62	336	207
-71	414	201
29	597	211
54	749	359
-59	690	344
-81	450	204
84	312	73
197	323	-44
185	361	-73
205	411	-228
366	499	-267
401	666	-62
321	746	30
204	692	107
168	673	129
98	687	40
202	621	-50
509	546	-184
925	617	-292
1209	779	-271
1179	811	-147
742	627	-40
498	408	15
702	164	-42
861	-44	-314
782	-177	-510
628	-239	-614
725	-362	-553
913	-621	-586
1161	-819	-722
1315	-809	-763
1109	-828	-668
967	-1153	-673
787	-1697	-908
830	-1992	-1009
1068	-1864	-947
928	-1589	-660
227	-1321	-263
-445	-1311	-66
-400	-1378	-147
204	-1463	-371
672	-1551	-534
699	-1478	-567
359	-1248	-497
-61	-1084	-178
-301	-1045	8
-315	-1280	-218
-284	-1776	-562
146	-1976	-481
462	-1836	-378
377	-1479	-194
-159	-1315	19
-638	-1298	72
-706	-1445	-22
-409	-1656	-160
-176	-1677	-168
-106	-1335	3
-113	-1018	166
727	-738	253
671	-503	336
490	-357	289
384	-266	225
314	-9	68
292	312	-127
328	192	32
355	277	143
380	377	343
442	663	425
557	896	530
624	1050	36
429	689	-28
256	452	-89
257	0	-64
458	231	19
689	325	219
561	236	166
548	250	90
372	56	80
349	104	-60
-2	-93	-49
4	-71	-40
3	-79	13
11	-296	307
6	-299	207
5	-204	96
-1	7	65
2	-25	6
0	-9	8
1	14	13
4	-8	54
0	-29	8
0	-14	11
-3	-19	9
-5	-4	10
-2	-2	5
-2	5	5
-4	43	99
11	16	407
18	75	593
13	17	379
-4	27	41
-2	24	31
-3	40	50
1	50	360
6	44	301
6	8	152
4	39	274
6	42	313
2	53	259
0	64	136
-3	52	112
0	14	78
9	22	76
-11	39	94
6	5	66
0	15	53
0	26	54
0	40	36
-3	31	57
0	19	45
