703	317	9860
683	329	9854
681	340	9871
670	356	9857
658	360	9837
649	357	9840
658	361	9849
667	342	9856
684	331	9861
687	329	9857
690	337	9863
686	339	9870
673	350	9859
680	352	9860
667	352	9848
664	354	9866
656	351	9875
658	350	9888
685	347	9886
692	349	9887
670	352	9871
682	336	9849
690	326	9863
698	316	9861
685	325	9865
671	340	9868
680	336	9878
684	319	9890
665	311	9875
657	321	9864
651	337	9858
667	348	9880
671	342	9854
689	352	9851
699	344	9847
706	336	9827
702	338	9822
703	324	9829
706	330	9837
703	343	9851
671	343	9863
680	324	9915
608	310	9902
552	314	9794
472	388	9877
447	389	9937
585	380	9876
704	317	9849
750	278	9846
723	331	9756
743	280	9981
590	280	9856
491	394	9834
601	404	9879
678	436	9874
539	431	9913
508	383	9884
639	369	9861
726	339	9858
684	332	9863
661	326	9858
711	340	9841
736	353	9856
685	350	9842
645	333	9861
694	323	9847
697	348	9860
652	380	9864
613	365	9843
669	350	9840
717	354	9839
718	357	9833
687	349	9841
697	342	9839
737	341	9860
708	335	9880
669	347	9888
659	345	9880
673	358	9852
653	349	9871
637	351	9859
643	351	9850
672	345	9842
692	341	9844
674	338	9854
693	340	9850
702	331	9849
699	321	9875
685	341	9879
678	346	9891
676	354	9887
663	353	9871
660	364	9883
660	356	9882
680	353	9858
681	339	9839
678	329	9846
682	342	9843
695	324	9841
693	328	9839
703	340	9833
692	331	9850
697	332	9856
674	340	9880
664	348	9887
666	353	9876
669	354	9869
671	347	9878
670	338	9871
683	332	9877
706	336	9864
696	326	9842
700	333	9849
696	325	9815
688	327	9829
670	336	9841
668	332	9856
677	347	9860
671	344	9875
662	341	9854
668	347	9840
675	339	9838
677	333	9847
686	329	9848
688	331	9823
699	342	9832
692	343	9836
673	345	9853
665	337	9853
658	327	9868
669	342	9859
656	340	9885
647	342	9872
662	344	9873
667	349	9850
672	345	9849
685	344	9852
706	325	9846
706	337	9860
680	335	9855
678	332	9865
674	337	9855
671	347	9860
672	353	9859
663	345	9860
663	338	9847
680	334	9843
707	336	9832
711	339	9841
718	341	9848
715	348	9867
701	351	9860
697	343	9860
687	340	9863
691	341	9850
687	334	9853
683	345	9866
681	334	9884
677	328	9866
693	341	9870
697	333	9858
640	351	9836
609	353	9834
675	344	9827
702	335	9836
675	342	9870
683	361	9840
689	346	9848
682	351	9868
659	353	9850
639	347	9862
667	364	9853
681	347	9857
687	338	9854
693	338	9848
709	341	9841
724	341	9824
713	339	9818
681	354	9834
686	351	9848
688	352	9854
672	350	9864
644	349	9869
639	340	9866
679	343	9875
707	339	9851
703	347	9843
699	332	9832
709	324	9844
718	331	9836
696	343	9864
679	349	9862
675	359	9865
680	354	9848
667	343	9846
657	353	9851
660	340	9846
667	324	9836
687	339	9838
616	360	9904
543	373	9932
615	361	9861
684	335	9850
700	323	9856
685	343	9858
660	364	9858
661	357	9858
657	341	9843
672	327	9841
709	356	9835
710	359	9845
710	356	9838
723	358	9842
729	341	9816
698	330	9816
675	361	9820
689	358	9840
736	346	9812
691	337	9843
642	346	9848
623	352	9863
658	348	9867
677	332	9854
678	319	9837
697	347	9827
706	366	9823
707	341	9855
711	332	9853
695	332	9858
637	331	9858
702	343	9849
693	348	9850
686	363	9862
677	352	9853
661	347	9833
670	231	9971
550	324	9945
476	337	9882
618	270	9793
682	330	9894
744	338	9843
705	331	9824
578	311	9894
622	302	9990
693	267	10060
821	280	10157
1275	60	9464
1401	194	9476
1338	238	9585
1267	292	9635
1205	301	9671
1201	314	9706
1334	251	9711
1745	-84	9843
1665	50	9738
1630	133	9720
1590	179	9735
1649	381	9733
1677	363	9737
1683	359	9756
1663	347	9784
1654	346	9759
1627	360	9758
1546	376	9730
1541	323	9627
1644	328	9618
1693	341	9610
1687	366	9650
1691	310	9691
1758	282	9725
1800	333	9718
1753	436	9728
1804	80	9788
1805	152	9869
1854	225	9818
1966	267	9764
1954	301	9729
1931	409	9706
1929	328	9607
1940	194	9700
1950	245	9722
1962	281	9701
2039	367	9653
2041	426	9663
2095	400	9694
2154	382	9677
2158	369	9665
2223	362	9667
2259	353	9654
2208	334	9591
2197	336	9595
2273	334	9583
2401	343	9603
2461	340	9595
2460	344	9591
2469	205	9579
2504	178	9582
2668	235	9568
2765	261	9529
2851	276	9496
2876	294	9435
2866	399	9400
2749	405	9427
2599	467	9459
2785	445	9433
2970	353	9316
2937	397	9253
3037	344	9344
2998	196	9308
3265	170	9201
3051	449	9130
3639	69	9005
3337	181	9236
3408	242	9165
3405	272	9202
3425	278	9234
3490	272	9217
3726	256	9046
3571	303	9257
3520	440	9229
3600	388	9208
3547	358	9174
3874	225	9092
4022	267	9012
3815	295	9169
3856	326	9102
3879	366	9063
3674	419	8981
3665	414	8937
3851	325	8795
3772	306	9094
3987	330	8954
3998	358	9024
4082	466	8986
3977	335	9027
3997	339	9001
3951	355	9015
4062	357	8988
4151	343	8976
4254	363	8952
4253	334	8948
4252	380	8888
4174	564	8836
4125	337	8469
4243	313	8612
4413	346	8636
4352	279	8747
4415	315	8707
4679	338	8771
5251	421	9222
4893	317	9069
4776	274	8969
4758	310	8931
4805	360	8831
4906	299	8734
4807	317	8742
5105	334	8418
4912	313	8625
5072	268	8499
5165	292	8434
5135	270	8445
5128	138	8457
5224	194	8395
5109	325	8502
5265	332	8377
5245	379	8389
5337	369	8324
5350	352	8351
5450	327	8283
5422	361	8307
5437	350	8289
5402	357	8340
5488	357	8276
5500	364	8265
5517	355	8257
5517	352	8251
5509	350	8260
5543	351	8223
5559	337	8227
5600	351	8193
5585	348	8208
5588	350	8208
5608	322	8202
5648	238	8170
5681	250	8138
5737	416	8103
5748	394	8099
5744	358	8105
5772	363	8089
5778	362	8088
5836	339	8032
5892	380	7989
5822	401	8060
5885	355	7997
5890	310	7988
5970	307	7903
5903	296	7932
5980	330	7917
6098	357	7809
6122	329	7814
6159	323	7770
6300	330	7662
6358	307	7581
6416	265	7549
6485	274	7494
6457	289	7489
6463	304	7503
6470	326	7514
6522	338	7504
6595	336	7433
6668	315	7371
6647	318	7386
6587	322	7431
6585	334	7410
6584	337	7416
6622	340	7384
6649	321	7348
6674	314	7318
6677	287	7362
6670	303	7349
6649	312	7383
6719	318	7318
6752	326	7276
6789	320	7266
6902	315	7149
6918	318	7103
6959	327	7068
7085	405	6932
6838	304	7195
6764	226	7259
6979	226	7079
7067	267	6991
7023	287	7021
7216	303	6850
7235	321	6835
7277	313	6785
7287	301	6763
7259	326	6766
7329	336	6685
7286	344	6684
7389	394	6583
7548	421	6434
7637	292	6337
7396	244	6567
7647	285	6324
7865	286	6121
7717	430	6194
7872	274	6146
7766	202	6288
7645	250	6378
7724	309	6276
7742	400	6219
7656	90	6709
7813	-21	6596
7720	57	6476
7747	184	6308
7659	139	6389
7703	211	6301
7878	184	6101
7848	218	6184
7815	230	6182
7965	189	5843
7783	63	6221
8027	166	5845
8068	227	5843
8008	228	5857
8061	257	5763
8065	198	5691
8050	82	5695
8183	-43	5569
8178	47	5620
8154	92	5644
8189	99	5580
8158	91	5617
8255	97	5492
7978	106	5887
8140	110	5633
7863	-114	5779
8211	-240	5456
8087	-273	5307
8477	-379	5558
8197	-192	5661
8331	-139	5526
8382	-143	5368
8339	-197	5334
8427	-375	5374
8565	-275	5206
8636	-239	5137
8623	-204	5052
8246	-428	4798
8575	-515	4702
8375	-525	4979
8471	-432	4924
8587	-345	4789
8599	-381	4851
8729	-409	4806
8713	-468	4804
8719	-544	4721
8722	-566	4575
8618	-502	4481
9008	-519	4192
8782	-564	4463
8844	-469	4354
8897	-566	4285
8790	-654	4640
8642	-827	4305
8620	-816	4359
8589	-850	4338
8657	-914	4399
8644	-915	4469
8699	-850	4514
8721	-887	4379
8743	-1034	3894
8879	-971	4077
8744	-941	4369
8913	-998	4258
9019	-973	4132
8947	-1078	4056
9198	-938	3859
8909	-990	3827
9009	-1055	3740
8741	-1167	3982
8855	-1230	3834
8862	-1291	4018
8964	-1364	3958
8828	-1446	4023
8939	-1438	3964
8935	-1399	3929
9023	-1405	3886
9046	-1426	3911
9005	-1421	3891
8949	-1437	3848
8930	-1456	3807
8940	-1529	3767
8989	-1553	3750
9023	-1568	3727
9038	-1570	3723
9028	-1626	3710
9041	-1706	3671
9035	-1752	3615
9050	-1745	3610
9101	-1689	3593
9127	-1726	3551
9167	-1764	3553
9163	-1798	3553
9135	-1845	3505
9090	-1865	3463
9104	-1878	3463
9168	-1882	3396
9188	-1907	3379
9144	-1890	3401
9100	-1848	3438
9123	-1832	3369
9172	-1892	3296
9173	-1920	3284
9101	-1969	3213
9047	-2028	3152
9025	-2040	3111
9062	-2038	3094
9137	-2066	3100
9177	-2103	3034
9169	-2072	2974
9210	-2027	3003
9264	-2011	3011
9331	-2063	3003
9372	-2201	2903
9348	-2224	2849
9265	-2184	2829
9168	-2120	2802
9123	-2137	2792
9143	-2149	2760
9199	-2173	2712
9222	-2172	2679
9273	-2199	2652
9313	-2243	2624
9315	-2264	2595
9355	-2267	2602
9330	-2273	2551
9336	-2313	2578
9321	-2347	2538
9303	-2381	2488
9328	-2397	2478
9306	-2432	2456
9288	-2448	2398
9314	-2431	2379
9322	-2404	2380
9348	-2393	2429
9366	-2483	2388
9374	-2594	2351
9329	-2640	2296
9276	-2631	2295
9293	-2607	2207
9312	-2633	2177
9345	-2676	2155
9352	-2749	2132
9326	-2754	2111
9296	-2735	2077
9262	-2731	2011
9234	-2770	1958
9260	-2841	1967
9225	-2893	1942
9235	-2885	1912
9217	-2941	1789
9179	-3013	1701
9226	-3050	1668
9261	-3078	1627
9189	-3001	1720
9140	-2922	1706
9158	-2984	1638
9179	-3032	1562
9290	-3079	1656
9229	-3146	1587
9195	-3232	1611
9212	-3246	1505
9363	-3222	1548
9362	-3241	1497
9230	-3254	1491
9184	-3270	1421
9180	-3276	1344
10275	-2768	1778
9865	-2977	1763
9756	-2992	1721
9617	-3169	1533
9616	-3073	1722
9371	-3156	1361
8979	-3440	1634
8613	-3695	989
8860	-3576	1368
8731	-3610	1373
9391	-3534	1315
8415	-3666	887
8327	-3974	1428
8726	-3862	1093
8716	-3997	720
9125	-3728	1678
9066	-3729	1363
9122	-3855	1314
8975	-3815	1222
8985	-3846	1128
8974	-3761	1125
9044	-3808	1044
9131	-3854	955
9042	-3919	951
8973	-4006	824
8881	-4047	812
8899	-4072	759
8916	-3804	884
9071	-3919	877
8982	-4041	816
8927	-4167	719
8913	-4209	654
8838	-4138	669
8974	-4124	728
8933	-4263	649
8835	-4400	567
8563	-4450	1000
9237	-4288	428
9598	-4404	434
9399	-4618	410
9417	-4580	258
9003	-5042	515
8190	-5092	1083
8647	-4975	611
8568	-4942	396
8518	-4898	480
8722	-4969	130
8585	-4897	375
8576	-4884	289
8707	-4946	194
8485	-4996	209
8548	-4971	156
8414	-5009	39
8723	-4836	158
8815	-4942	84
8524	-5026	222
8589	-5062	-5
8436	-5091	41
8407	-5117	-35
8485	-5181	-60
8441	-5223	-61
8385	-5233	-82
8288	-5278	-130
8293	-5279	-174
8300	-5280	-161
8248	-5364	-237
8191	-5422	-285
8241	-5412	-327
8241	-5444	-376
8355	-5423	-299
8373	-5440	-393
8223	-5505	-369
8141	-5539	-459
8057	-5539	-566
8142	-5502	-595
8213	-5439	-477
8189	-5471	-497
7898	-5534	-244
8061	-5544	-522
8099	-5503	-598
8109	-5524	-667
8167	-5544	-785
8006	-5621	-644
7891	-5731	-519
7811	-5823	-541
8138	-5755	-779
8147	-5718	-998
8002	-5658	-1059
8010	-5677	-1212
8090	-5673	-1122
8058	-5760	-1091
7957	-5776	-1112
7943	-5768	-1026
7973	-5752	-1027
7995	-5764	-1036
7945	-5789	-1055
7894	-5820	-1072
7882	-5819	-1159
7910	-5828	-1215
7942	-5828	-1206
7892	-5858	-1242
7889	-5857	-1213
7881	-5872	-1149
7903	-5863	-1174
7880	-5875	-1283
7821	-5878	-1396
7828	-5918	-1396
7801	-5974	-1327
7776	-5880	-1301
7795	-5891	-1335
7773	-5985	-1416
7745	-6101	-1469
7729	-6122	-1437
7686	-6044	-1577
7548	-6021	-1738
7721	-6083	-1620
7613	-6211	-1675
7481	-6229	-1687
7410	-6180	-1798
7460	-6205	-1718
7464	-6318	-1792
7353	-6373	-1822
7258	-6388	-1858
7309	-6351	-1899
7341	-6414	-2010
7294	-6464	-2087
7246	-6446	-1989
7181	-6405	-1943
7138	-6402	-2056
7145	-6437	-2085
7101	-6477	-2049
7039	-6488	-2103
7025	-6504	-2166
6889	-6536	-2284
7107	-6550	-2184
7172	-6578	-2254
7135	-6589	-2269
7050	-6589	-2281
7085	-6542	-2253
7046	-6578	-2349
7013	-6632	-2473
6958	-6653	-2472
6843	-6683	-2515
6852	-6703	-2574
6875	-6691	-2661
6837	-6720	-2725
6795	-6790	-2740
6677	-6825	-2759
6651	-6786	-2784
6602	-6747	-2809
6624	-6752	-2860
6638	-6729	-2798
6582	-6714	-2677
6528	-6704	-2742
6516	-6718	-2936
6519	-6756	-3001
6507	-6770	-2954
6424	-6780	-2940
6408	-6804	-3013
6449	-6836	-3133
6428	-6866	-3215
6315	-6875	-3357
6211	-6906	-3268
6253	-6539	-3560
6267	-6637	-3311
6130	-6783	-3182
6214	-6859	-3367
6060	-6921	-3388
6126	-6992	-3456
6220	-6980	-3612
6111	-7027	-3545
6127	-7036	-3525
6066	-7059	-3657
6052	-7104	-3586
5989	-7060	-3520
5955	-6987	-3585
5923	-6931	-3653
5850	-6925	-3724
5905	-6984	-3673
5854	-7080	-3699
5686	-7089	-3648
5669	-7123	-3677
5693	-7152	-3690
5714	-7124	-3725
5735	-7163	-3779
5657	-7171	-3805
5693	-7231	-3801
5632	-7266	-3778
5704	-7204	-3865
5663	-7223	-3930
5560	-7340	-3994
5483	-7286	-3981
5648	-7181	-3901
5562	-7248	-3946
5439	-7332	-4086
5391	-7308	-4050
5392	-6994	-3980
5240	-7029	-3954
5158	-7144	-3991
5225	-7225	-4201
5065	-7309	-4089
5067	-7376	-4026
5080	-7419	-4108
5035	-7439	-4203
4964	-7394	-4230
4974	-7389	-4245
5010	-7440	-4319
5133	-7363	-4213
5124	-7382	-4298
5022	-7403	-4187
5074	-7431	-4178
5066	-7417	-4204
5015	-7382	-4238
4917	-7425	-4310
4835	-7452	-4336
4771	-7490	-4376
4667	-7486	-4483
4686	-7417	-4561
4736	-7435	-4499
4643	-7476	-4593
4432	-7512	-4591
4342	-7462	-4765
4397	-7439	-4772
4550	-7476	-4529
4567	-7574	-4392
4573	-7489	-4569
4399	-7616	-4708
4211	-7603	-4834
4097	-7684	-4770
4337	-7531	-5127
4343	-7501	-5018
4335	-7529	-4836
4352	-7526	-4897
4179	-7502	-4975
4069	-7570	-4958
4128	-7576	-4930
4051	-7584	-5045
3880	-7658	-5085
3899	-7641	-5158
3895	-7667	-5103
3865	-7656	-5028
3866	-7626	-5065
3842	-7645	-5117
3822	-7628	-5096
3830	-7610	-5011
3773	-7587	-4993
3704	-7658	-5074
3619	-7652	-5146
3660	-7615	-5079
3661	-7616	-5158
3629	-7667	-5130
3534	-7747	-5027
3593	-7735	-5051
3809	-7646	-5020
3726	-7658	-5235
3685	-7659	-5186
3563	-7658	-5203
3408	-7669	-5271
3285	-7725	-5209
3158	-7708	-5409
3291	-7672	-5375
3353	-7713	-5213
3288	-7709	-5155
3099	-7717	-5341
3017	-7772	-5362
3069	-7740	-5313
3111	-7722	-5372
3111	-7720	-5326
2980	-7693	-5436
2781	-7797	-5421
2751	-7805	-5578
2747	-7803	-5671
2673	-7935	-5429
2790	-7798	-5513
2861	-7837	-5523
2964	-7751	-5474
2960	-7750	-5450
2783	-7686	-5652
2555	-7739	-5688
2401	-7754	-5686
2326	-7738	-5680
2240	-7726	-5707
2176	-7714	-5744
2152	-7711	-5783
2093	-7752	-5779
1982	-7785	-5770
1880	-7838	-5795
1850	-7860	-5847
1977	-7861	-5782
2053	-7853	-5705
2062	-7881	-5693
1942	-7859	-5866
1804	-7901	-5836
1807	-7912	-5726
1927	-7867	-5686
1912	-7836	-5745
1842	-7898	-5791
1797	-7848	-5874
1739	-7836	-5814
1709	-7908	-5825
1748	-7876	-5841
1859	-7879	-5738
1944	-7894	-5634
1818	-7921	-5723
1673	-7847	-5897
1568	-7908	-5761
1556	-7843	-5741
1617	-7862	-5697
1622	-7828	-5812
1416	-7916	-5778
1263	-7936	-5925
1161	-7943	-5976
1130	-7883	-6028
1266	-7871	-5833
1302	-7829	-5910
1237	-7906	-5886
1243	-7923	-5856
1145	-7858	-5866
978	-7958	-5780
1029	-7868	-5862
1042	-7898	-5982
997	-7910	-5790
978	-7968	-5752
914	-8048	-5778
966	-8041	-5873
887	-8069	-5836
859	-8042	-5735
788	-8037	-5825
758	-8015	-5813
873	-8008	-5636
837	-8071	-5672
807	-8107	-5641
750	-8065	-5731
726	-8044	-5798
756	-8045	-5752
688	-8072	-5751
635	-8095	-5695
639	-8070	-5798
677	-8092	-5701
788	-8075	-5737
681	-8153	-5702
642	-8091	-5812
568	-8176	-5857
622	-8241	-5732
602	-8222	-5558
575	-8212	-5449
518	-8256	-5403
379	-8222	-5481
314	-8049	-5579
330	-7972	-5445
396	-7982	-5487
295	-8200	-5315
361	-8256	-5358
370	-8071	-5345
400	-7831	-5779
163	-8005	-5755
305	-8029	-5718
332	-8180	-5618
293	-8197	-5691
421	-8204	-5676
310	-8299	-5717
206	-8333	-5872
134	-8386	-5844
105	-8303	-5792
164	-8216	-5708
246	-8177	-5694
252	-8084	-5625
386	-7970	-5743
384	-7856	-6009
306	-7817	-6252
220	-7948	-6411
92	-8025	-6022
17	-8121	-5887
117	-7986	-5893
188	-7901	-5810
254	-7773	-5999
267	-7681	-6128
291	-7585	-6316
200	-7449	-6573
177	-7500	-6504
210	-7519	-6287
238	-7514	-6298
227	-7549	-6417
319	-7585	-6402
302	-7581	-6447
256	-7543	-6625
243	-7476	-6757
254	-7555	-6596
415	-7466	-6619
233	-7385	-6727
384	-7385	-7076
264	-7363	-7011
488	-7298	-6807
420	-7295	-6799
352	-7230	-6808
313	-7201	-6774
356	-7018	-6793
288	-6882	-7069
364	-6811	-7024
376	-6813	-7030
238	-6807	-7091
251	-6753	-7139
231	-6737	-7207
369	-6754	-7112
300	-6740	-7262
361	-6676	-7333
234	-6615	-7494
374	-6643	-7413
424	-6649	-7486
372	-6623	-7631
385	-6534	-7664
385	-6370	-7622
473	-6288	-7648
465	-6240	-7681
438	-6246	-7787
441	-6184	-7742
406	-6120	-7787
480	-6053	-7802
491	-6024	-7835
418	-6026	-7978
435	-6020	-7958
450	-5944	-8024
478	-5857	-8005
501	-5740	-8129
609	-5697	-8077
626	-5717	-8098
573	-5685	-8136
687	-5616	-8173
760	-5530	-8230
821	-5544	-8153
682	-5515	-8311
635	-5476	-8433
717	-5364	-8416
869	-5284	-8402
872	-5281	-8506
896	-5299	-8605
1040	-5284	-8566
1179	-5264	-8243
1251	-5119	-8236
1169	-4991	-8420
1174	-4992	-8499
1244	-4970	-8404
1266	-4949	-8402
1396	-4963	-8382
1477	-4965	-8566
1577	-4959	-8654
1574	-4960	-8671
1589	-4903	-8630
1582	-4890	-8711
1670	-4862	-8731
1729	-4823	-8699
1584	-4757	-8662
1715	-4696	-8723
1738	-4581	-8509
818	-4362	-7837
1048	-4358	-8343
1497	-4410	-8491
1709	-4445	-8581
1865	-4447	-8484
1824	-4428	-8593
1861	-4342	-8718
1931	-4311	-8689
2017	-4330	-8684
2118	-4353	-8637
2091	-4297	-8829
2223	-4290	-8702
2189	-4212	-8759
2172	-4147	-8870
2183	-4122	-8862
2198	-4182	-8881
2256	-4129	-8981
2250	-4127	-8938
2285	-4069	-8889
2297	-4038	-8755
2244	-4018	-8624
2188	-3993	-8763
2305	-3938	-8928
2347	-4039	-8872
2424	-4286	-8723
2638	-4207	-9015
2326	-4051	-9134
2342	-3960	-9078
2577	-3888	-9014
2657	-3826	-8944
2614	-3839	-8883
2619	-3872	-8933
2684	-3777	-9097
2735	-3690	-9017
2836	-3649	-8970
2789	-3676	-9024
2732	-3625	-9079
3027	-3211	-9156
3039	-3375	-8824
3061	-3442	-8762
2959	-3462	-8909
2997	-3518	-8836
3152	-3504	-8684
3394	-3448	-8531
3443	-3407	-8606
3470	-3358	-8861
3314	-3351	-9013
3501	-3355	-8901
3841	-3267	-8611
3899	-3264	-8462
3811	-3166	-8636
3716	-3148	-8811
3847	-3166	-8826
3851	-3234	-8744
3972	-3236	-8499
4111	-3232	-8417
4342	-3087	-8657
4434	-2981	-8742
4435	-3009	-8709
4526	-3079	-8508
4623	-3076	-8350
4564	-3047	-8356
4575	-2945	-8370
4567	-2904	-8420
4644	-2901	-8362
4739	-2832	-8341
4773	-2806	-8335
4746	-2784	-8339
4737	-2804	-8415
4765	-2855	-8305
4739	-2887	-8233
4763	-2758	-8270
4724	-2722	-8288
4764	-2818	-8171
4821	-2775	-8148
4654	-2705	-8261
4546	-2614	-8421
4774	-2571	-8389
5068	-2594	-8325
5173	-2650	-8231
5273	-2633	-8167
5369	-2604	-8094
5331	-2587	-8138
5285	-2568	-8078
5303	-2478	-8117
5373	-2462	-8036
5551	-2430	-7960
5464	-2395	-8008
5395	-2373	-8036
5370	-2434	-7979
5509	-2428	-7950
5711	-2451	-7751
5856	-2397	-7723
5918	-2382	-7749
5841	-2358	-7843
5705	-2415	-7780
5669	-2417	-7713
5762	-2374	-7639
5933	-2263	-7705
6076	-2208	-7684
6106	-2204	-7587
6048	-2231	-7556
6027	-2228	-7607
6118	-2162	-7635
6197	-2170	-7536
6280	-2143	-7481
6295	-2054	-7525
6202	-2058	-7620
6107	-2087	-7665
6120	-2041	-7675
6191	-2007	-7591
6228	-2004	-7522
6254	-1995	-7498
6301	-1956	-7518
6348	-1940	-7487
6370	-1872	-7466
6366	-1859	-7443
6404	-1877	-7423
6508	-1856	-7415
6577	-1807	-7402
6537	-1789	-7383
6488	-1752	-7356
6414	-1736	-7420
6394	-1747	-7458
6457	-1714	-7457
6584	-1655	-7352
6629	-1662	-7279
6637	-1663	-7282
6627	-1671	-7307
6698	-1608	-7405
6767	-1518	-7452
6876	-1503	-7345
7115	-1474	-7079
7145	-1386	-7022
6911	-1356	-7095
6608	-1431	-7205
6612	-1478	-7094
6913	-1363	-6911
7290	-1235	-6678
7338	-1122	-6711
7051	-1157	-6877
6814	-1247	-6953
6836	-1235	-6900
7097	-1118	-6784
7308	-1012	-6646
7269	-1029	-6570
7206	-1076	-6543
7201	-1030	-6643
7329	-1054	-6527
7510	-1012	-6414
7672	-915	-6391
7727	-889	-6359
7683	-939	-6296
7707	-938	-6228
7825	-908	-6203
8083	-843	-6032
8204	-743	-6071
8093	-736	-6051
7862	-746	-6048
7803	-765	-5958
7879	-695	-5822
7964	-671	-5691
8055	-700	-5538
8250	-672	-5390
8430	-543	-5384
8410	-569	-5282
8218	-698	-5090
8267	-465	-5401
8459	-499	-5245
8400	-532	-5139
8482	-479	-5142
8511	-524	-5008
8489	-538	-5044
8580	-554	-4946
8659	-483	-4987
8686	-472	-5045
8690	-521	-4932
8684	-501	-4914
8615	-462	-4971
8578	-458	-4968
8610	-479	-4917
8697	-439	-4852
8800	-427	-4784
8813	-427	-4715
8735	-407	-4712
8543	-460	-4761
8482	-500	-4767
8642	-492	-4666
8773	-442	-4660
8824	-426	-4634
8880	-480	-4571
8899	-504	-4384
8970	-483	-4325
8892	-460	-4394
8889	-415	-4450
9009	-402	-4303
9038	-432	-4142
8965	-478	-4004
8918	-498	-3881
8927	-508	-3797
9014	-367	-4004
9080	-313	-3995
9155	-363	-3907
9260	-353	-3808
9339	-345	-3903
9301	-401	-3729
9166	-416	-3621
9089	-420	-3575
9364	-292	-3439
9283	-308	-3408
9279	-299	-3615
9076	-370	-3455
9213	-369	-3402
9185	-346	-3309
9301	-314	-3382
9324	-409	-3341
9445	-388	-3276
9352	-421	-3236
9272	-395	-3358
9331	-380	-3357
9439	-366	-3265
9400	-410	-3197
9333	-428	-3210
9353	-538	-3058
9468	-523	-2996
9400	-532	-2778
9481	-496	-2910
9510	-505	-2822
9467	-518	-2885
9353	-514	-2913
9382	-501	-2911
9382	-478	-2932
9373	-591	-2782
9446	-647	-2612
9468	-661	-2627
9546	-571	-2681
9614	-599	-2648
9646	-642	-2559
9629	-710	-2494
9562	-741	-2448
9679	-760	-2410
9766	-726	-2417
9780	-730	-2452
9730	-841	-2312
9638	-907	-2293
9548	-895	-2305
9537	-900	-2241
9583	-931	-2226
9628	-1000	-2151
9581	-1070	-2076
9544	-1067	-2109
9572	-1042	-2143
9662	-1079	-2077
9683	-1163	-2016
9545	-1253	-2038
9571	-1262	-2016
9616	-1243	-2016
9657	-1273	-1985
9672	-1328	-1904
9628	-1382	-1822
9612	-1406	-1799
9714	-1396	-1776
9716	-1410	-1846
9734	-1486	-1790
9722	-1548	-1752
9701	-1523	-1779
9667	-1515	-1797
9664	-1573	-1779
9627	-1658	-1752
9573	-1721	-1718
9560	-1719	-1736
9578	-1738	-1743
9591	-1815	-1735
9586	-1879	-1705
9536	-1929	-1670
9540	-1925	-1684
9606	-1966	-1677
9643	-2034	-1694
9539	-2134	-1680
9426	-2216	-1694
9461	-2261	-1638
9507	-2218	-1676
9535	-2223	-1740
9521	-2333	-1662
9504	-2427	-1580
9497	-2457	-1571
9526	-2554	-1471
9505	-2569	-1428
9471	-2579	-1507
9430	-2608	-1503
9435	-2686	-1446
9415	-2760	-1441
9427	-2824	-1430
